trial,seed,fold,rmse,error_mean,error_std
14,123,2,0.5752889819210225,0.1834937483072281,0.5452407598495483
15,123,0,0.9556845083725615,0.36117446422576904,0.884808361530304
15,123,1,0.480832032356728,-0.02712111733853817,0.48006653785705566
15,123,2,0.6487225055564739,0.10236050933599472,0.6405959725379944
16,123,0,0.8946210990992342,0.20808041095733643,0.8700858950614929
16,123,1,0.42891418922177726,0.038937799632549286,0.4271431267261505
16,123,2,0.5957909941357905,0.13708530366420746,0.5798056125640869
17,123,0,0.9791749723907349,0.40040650963783264,0.8935648798942566
17,123,1,0.4439178344171021,0.02490638941526413,0.4432186186313629
17,123,2,0.5723898430586905,0.11300256103277206,0.5611243844032288
18,123,0,1.270999845425216,0.8260768055915833,0.9659386873245239
18,123,1,0.5334015641178446,-0.04132717475295067,0.5317981839179993
18,123,2,0.665651193739168,0.11025536805391312,0.6564565896987915
19,123,0,0.8491390636576092,0.00872519239783287,0.8490942716598511
19,123,1,0.43804383536900526,0.09571145474910736,0.42745962738990784
19,123,2,0.5812706810338163,0.13095241785049438,0.566327691078186
20,123,0,0.8994818215624591,0.23532944917678833,0.8681519031524658
20,123,1,0.4720871391659236,-0.007500613108277321,0.4720275104045868
20,123,2,0.5899762390088146,0.07055938988924026,0.5857416987419128
21,123,0,0.9219049675160161,0.39512908458709717,0.832935631275177
21,123,1,0.45004155642634047,0.028149517253041267,0.4491603374481201
21,123,2,0.5945531532774371,0.15829478204250336,0.5730935335159302
22,123,0,0.9507611463015248,0.3547719717025757,0.8820905089378357
22,123,1,0.4506698391387,0.055559415370225906,0.4472319781780243
22,123,2,0.5744412568473467,0.16558954119682312,0.5500571727752686
23,123,0,0.8778806000120417,0.180538147687912,0.8591159582138062
23,123,1,0.4535399378683878,0.04365275427699089,0.45143428444862366
23,123,2,0.5978615102903035,0.06979595869779587,0.5937734246253967
24,123,0,0.8845008302278218,0.055405568331480026,0.8827638030052185
24,123,1,0.43902906514537215,-0.014445275999605656,0.4387913644313812
24,123,2,0.5649481058341678,0.11744307726621628,0.5526061058044434
25,123,0,0.9590713554761537,0.38598376512527466,0.8779717683792114
25,123,1,0.41677715108262686,0.0308180283755064,0.41563621163368225
25,123,2,0.6338752488135991,0.11490453779697418,0.6233737468719482
26,123,0,0.9090983910686207,0.26859617233276367,0.8685136437416077
26,123,1,0.4590357487923126,0.019396202638745308,0.45862576365470886
26,123,2,0.5531188652000091,0.10362733155488968,0.5433248281478882
27,123,0,0.9513035238599518,0.470571368932724,0.8267653584480286
27,123,1,0.5025140322438817,-0.06786498427391052,0.4979103207588196
27,123,2,0.5809125710443633,0.1295435130596161,0.5662842988967896
28,123,0,0.90191931051951,0.25477519631385803,0.8651866912841797
28,123,1,0.4304260842006048,-0.0061318655498325825,0.4303824007511139
28,123,2,0.5668797059794349,0.06244341656565666,0.5634300708770752
29,123,0,0.9017021242974447,0.33565542101860046,0.8369002938270569
29,123,1,0.5210928429362626,-0.05241233482956886,0.5184502601623535
29,123,2,0.559347511127541,0.09383128583431244,0.5514211654663086
0,2024,0,0.9939319563972948,0.41681694984436035,0.9023105502128601
0,2024,1,0.4838765409844669,-0.04606730118393898,0.48167866468429565
0,2024,2,0.6030270966440536,0.11086918413639069,0.5927475690841675
1,2024,0,0.9932596616392706,0.4075610935688019,0.905791699886322
1,2024,1,0.48309736027186895,-0.03036210685968399,0.48214229941368103
1,2024,2,0.5752678454638832,0.04450066015124321,0.5735440254211426
2,2024,0,0.9031031992039866,0.19028596580028534,0.8828288316726685
2,2024,1,0.4894003441582574,-0.073481984436512,0.483852356672287
2,2024,2,0.5411283740499993,0.14271359145641327,0.5219700336456299
3,2024,0,0.9196200837531103,0.3112815022468567,0.8653351664543152
3,2024,1,0.44837241680761336,0.0692654699087143,0.44298994541168213
3,2024,2,0.5651216606795809,0.12865865230560303,0.5502812266349792
4,2024,0,0.843219413645943,0.11679870635271072,0.8350910544395447
4,2024,1,0.43704791212182176,0.02307361178100109,0.4364384412765503
4,2024,2,0.5816939996192491,0.07474763691425323,0.5768714547157288
5,2024,0,0.9017194099007417,0.32572343945503235,0.8408342003822327
5,2024,1,0.4647815726874201,-0.03052417002618313,0.46377816796302795
5,2024,2,0.5709638664450568,0.11151894927024841,0.5599672198295593
6,2024,0,0.8902209519851078,0.29445043206214905,0.8401144742965698
6,2024,1,0.4535492850863954,-0.0692652091383934,0.448229044675827
6,2024,2,0.5782456401012435,0.025622831657528877,0.5776776671409607
