seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Meta,2022-05-02,2,-0.8522427
42,1,2022,Narino,2022-05-02,2,0.24280602
42,1,2022,Norte De Santander,2022-05-02,2,-0.503322
42,1,2022,Putumayo,2022-05-02,2,-0.31088293
42,1,2022,Quindio,2022-05-02,2,-0.6650171
42,1,2022,Risaralda,2022-05-02,2,0.007920854
42,1,2022,Santander,2022-05-02,2,-0.69191694
42,1,2022,Sucre,2022-05-02,2,1.1556761
42,1,2022,Tolima,2022-05-02,2,-0.7018641
42,1,2022,Valle Del Cauca,2022-05-02,2,0.007245958
42,1,2022,Vaupes,2022-05-02,2,-0.603652
42,1,2022,Vichada,2022-05-02,2,-1.4491282
42,1,2022,Amazonas,2022-05-02,3,0.39175224
42,1,2022,Antioquia,2022-05-02,3,0.29701847
42,1,2022,Arauca,2022-05-02,3,0.10252714
42,1,2022,Atlantico,2022-05-02,3,0.6730854
42,1,2022,Bogota d.c.,2022-05-02,3,-0.11326342
42,1,2022,Bolivar,2022-05-02,3,1.4302458
42,1,2022,Boyaca,2022-05-02,3,-0.24637821
42,1,2022,Caldas,2022-05-02,3,-0.2608128
42,1,2022,Caqueta,2022-05-02,3,1.093118
42,1,2022,Casanare,2022-05-02,3,0.35634565
42,1,2022,Cauca,2022-05-02,3,0.0936525
42,1,2022,Cesar,2022-05-02,3,0.2020632
42,1,2022,Choco,2022-05-02,3,1.1714478
42,1,2022,Cordoba,2022-05-02,3,0.9990049
42,1,2022,Cundinamarca,2022-05-02,3,-0.630328
42,1,2022,Guainia,2022-05-02,3,0.090363085
42,1,2022,Guajira,2022-05-02,3,0.6460738
42,1,2022,Guaviare,2022-05-02,3,0.9144902
42,1,2022,Huila,2022-05-02,3,-1.2873032
42,1,2022,Magdalena,2022-05-02,3,-0.015798688
42,1,2022,Meta,2022-05-02,3,-0.45964575
42,1,2022,Narino,2022-05-02,3,0.4430565
42,1,2022,Norte De Santander,2022-05-02,3,-0.50236166
42,1,2022,Putumayo,2022-05-02,3,-0.62314504
42,1,2022,Quindio,2022-05-02,3,-0.5450407
42,1,2022,Risaralda,2022-05-02,3,-0.05454108
42,1,2022,Santander,2022-05-02,3,-0.6377613
42,1,2022,Sucre,2022-05-02,3,1.1273742
42,1,2022,Tolima,2022-05-02,3,-0.7485085
42,1,2022,Valle Del Cauca,2022-05-02,3,-0.24542445
42,1,2022,Vaupes,2022-05-02,3,-0.68876505
42,1,2022,Vichada,2022-05-02,3,-0.26131928
42,1,2022,Amazonas,2022-05-02,4,-1.8158631
42,1,2022,Antioquia,2022-05-02,4,0.5671163
42,1,2022,Arauca,2022-05-02,4,-0.37079453
42,1,2022,Atlantico,2022-05-02,4,0.7257271
42,1,2022,Bogota d.c.,2022-05-02,4,-0.043380804
42,1,2022,Bolivar,2022-05-02,4,1.1523805
42,1,2022,Boyaca,2022-05-02,4,-0.11086792
42,1,2022,Caldas,2022-05-02,4,-0.028176725
42,1,2022,Caqueta,2022-05-02,4,0.62562275
42,1,2022,Casanare,2022-05-02,4,0.27621484
42,1,2022,Cauca,2022-05-02,4,0.28004843
42,1,2022,Cesar,2022-05-02,4,0.4066255
42,1,2022,Choco,2022-05-02,4,1.2188505
42,1,2022,Cordoba,2022-05-02,4,1.0233246
42,1,2022,Cundinamarca,2022-05-02,4,-0.5502832
42,1,2022,Guainia,2022-05-02,4,0.62896156
42,1,2022,Guajira,2022-05-02,4,0.8810611
