seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Tolima,2022-01-31,4,0.053778708
42,1,2022,Valle Del Cauca,2022-01-31,4,0.15748912
42,1,2022,Vaupes,2022-01-31,4,-0.29715088
42,1,2022,Vichada,2022-01-31,4,-0.42723742
42,1,2022,Amazonas,2022-02-07,1,-0.6894102
42,1,2022,Antioquia,2022-02-07,1,-0.2584801
42,1,2022,Arauca,2022-02-07,1,-0.45813033
42,1,2022,Atlantico,2022-02-07,1,0.24431455
42,1,2022,Bogota d.c.,2022-02-07,1,-0.55948955
42,1,2022,Bolivar,2022-02-07,1,0.14815521
42,1,2022,Boyaca,2022-02-07,1,-0.6048199
42,1,2022,Caldas,2022-02-07,1,-0.17322206
42,1,2022,Caqueta,2022-02-07,1,-0.26691943
42,1,2022,Casanare,2022-02-07,1,0.07519722
42,1,2022,Cauca,2022-02-07,1,0.049131334
42,1,2022,Cesar,2022-02-07,1,0.27722895
42,1,2022,Choco,2022-02-07,1,-0.1429562
42,1,2022,Cordoba,2022-02-07,1,-0.13237166
42,1,2022,Cundinamarca,2022-02-07,1,-0.3381232
42,1,2022,Guainia,2022-02-07,1,1.8756387
42,1,2022,Guajira,2022-02-07,1,-0.18164301
42,1,2022,Guaviare,2022-02-07,1,-0.24099046
42,1,2022,Huila,2022-02-07,1,-0.22069466
42,1,2022,Magdalena,2022-02-07,1,0.14291894
42,1,2022,Meta,2022-02-07,1,0.06563449
42,1,2022,Narino,2022-02-07,1,0.18926197
42,1,2022,Norte De Santander,2022-02-07,1,-0.024864197
42,1,2022,Putumayo,2022-02-07,1,0.12724066
42,1,2022,Quindio,2022-02-07,1,-0.10326697
42,1,2022,Risaralda,2022-02-07,1,-0.2466501
42,1,2022,Santander,2022-02-07,1,-0.21036956
42,1,2022,Sucre,2022-02-07,1,0.007590413
42,1,2022,Tolima,2022-02-07,1,-0.3025814
42,1,2022,Valle Del Cauca,2022-02-07,1,0.0017262697
42,1,2022,Vaupes,2022-02-07,1,1.1589097
42,1,2022,Vichada,2022-02-07,1,-0.35975453
42,1,2022,Amazonas,2022-02-07,2,-0.24940109
42,1,2022,Antioquia,2022-02-07,2,-0.16504851
42,1,2022,Arauca,2022-02-07,2,-0.48605663
42,1,2022,Atlantico,2022-02-07,2,-0.021122098
42,1,2022,Bogota d.c.,2022-02-07,2,-0.46501213
42,1,2022,Bolivar,2022-02-07,2,0.2050057
42,1,2022,Boyaca,2022-02-07,2,-0.61868143
42,1,2022,Caldas,2022-02-07,2,-0.22957501
42,1,2022,Caqueta,2022-02-07,2,0.3432685
42,1,2022,Casanare,2022-02-07,2,-0.03570366
42,1,2022,Cauca,2022-02-07,2,-0.3087442
42,1,2022,Cesar,2022-02-07,2,-0.048319936
42,1,2022,Choco,2022-02-07,2,0.1427021
42,1,2022,Cordoba,2022-02-07,2,0.06912398
42,1,2022,Cundinamarca,2022-02-07,2,-0.1781393
42,1,2022,Guainia,2022-02-07,2,1.4240521
42,1,2022,Guajira,2022-02-07,2,-0.3539455
42,1,2022,Guaviare,2022-02-07,2,-1.0286084
42,1,2022,Huila,2022-02-07,2,0.08843124
42,1,2022,Magdalena,2022-02-07,2,-0.01467824
42,1,2022,Meta,2022-02-07,2,0.5415641
42,1,2022,Narino,2022-02-07,2,0.39711037
42,1,2022,Norte De Santander,2022-02-07,2,-0.36175942
42,1,2022,Putumayo,2022-02-07,2,-0.06358123
42,1,2022,Quindio,2022-02-07,2,-0.12376644
42,1,2022,Risaralda,2022-02-07,2,0.039991394
42,1,2022,Santander,2022-02-07,2,-0.14752313
