trial,seed,fold,rmse,error_mean,error_std
15,2024,0,0.5697100344337488,0.23360440135002136,0.5196138024330139
15,2024,1,0.33345291729493337,0.016783565282821655,0.3330302834510803
15,2024,2,0.35022428980952813,0.10497979074716568,0.3341201841831207
16,2024,0,0.5836075041961731,0.25126898288726807,0.5267462134361267
16,2024,1,0.33955658366544955,-0.009435543790459633,0.3394254744052887
16,2024,2,0.34536995431360107,0.08380259573459625,0.33504852652549744
17,2024,0,0.785722518852992,0.4706622064113617,0.6291557550430298
17,2024,1,0.3822062421181678,-0.13440760970115662,0.35779350996017456
17,2024,2,0.36559420724949904,-0.003069728147238493,0.36558133363723755
18,2024,0,0.8109238816369154,0.5654947757720947,0.5812169313430786
18,2024,1,0.45912744443135217,-0.22223226726055145,0.40175968408584595
18,2024,2,0.34727980560081995,-0.051362499594688416,0.3434605598449707
19,2024,0,0.5515954783147112,0.18896989524364471,0.518216073513031
19,2024,1,0.34251296098925266,-0.028455765917897224,0.34132885932922363
19,2024,2,0.3455384287792671,0.09037408232688904,0.3335106074810028
20,2024,0,0.5998735622461111,0.2552367150783539,0.5428650379180908
20,2024,1,0.32865996121339414,0.011637220159173012,0.3284538686275482
20,2024,2,0.33907511815091057,0.06395042687654495,0.332989901304245
21,2024,0,0.5508168797433018,0.17274422943592072,0.5230283141136169
21,2024,1,0.3459934481079006,0.11826631426811218,0.32515308260917664
21,2024,2,0.359212880262925,0.13650688529014587,0.33226460218429565
22,2024,0,0.5553892827229063,0.19794660806655884,0.5189165472984314
22,2024,1,0.3431575503135774,-0.003973886836320162,0.3431345522403717
22,2024,2,0.36577751451073465,0.14018651843070984,0.337847501039505
23,2024,0,0.6344774736594664,0.3442917764186859,0.5329397916793823
23,2024,1,0.3556195033743102,0.021128764376044273,0.35499128699302673
23,2024,2,0.3362685945042167,-0.02825780212879181,0.33507922291755676
24,2024,0,0.5756579677323603,0.24968358874320984,0.518690824508667
24,2024,1,0.3501131487920616,0.008760670199990273,0.35000351071357727
24,2024,2,0.3600067722160409,-0.11241501569747925,0.3420054614543915
25,2024,0,0.6377218570997116,0.25944700837135315,0.5825601816177368
25,2024,1,0.33396755421537655,-0.004311262164264917,0.33393973112106323
25,2024,2,0.34218779960166323,0.06057712808251381,0.33678317070007324
26,2024,0,0.5407670203857795,0.13583773374557495,0.523428201675415
26,2024,1,0.3546332927066378,-0.11806204915046692,0.3344041407108307
26,2024,2,0.3537806787094519,-0.10613328218460083,0.33748552203178406
27,2024,0,0.6100416205230974,0.26842641830444336,0.5478119850158691
27,2024,1,0.4582457747777098,-0.20952630043029785,0.40753883123397827
27,2024,2,0.36159767200709075,-0.08882372826337814,0.35051849484443665
28,2024,0,0.5708899775011023,0.17664684355258942,0.5428731441497803
28,2024,1,0.38678621416496134,-0.21098065376281738,0.3241770267486572
28,2024,2,0.34189295916834656,-0.07276227325201035,0.33406054973602295
29,2024,0,0.739002057561733,0.49005958437919617,0.5531415939331055
