seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Guainia,2022-04-25,3,-0.5233042
42,1,2022,Guajira,2022-04-25,3,0.45222998
42,1,2022,Guaviare,2022-04-25,3,0.82008755
42,1,2022,Huila,2022-04-25,3,-0.22304296
42,1,2022,Magdalena,2022-04-25,3,0.37083083
42,1,2022,Meta,2022-04-25,3,0.20938325
42,1,2022,Narino,2022-04-25,3,-0.0013167858
42,1,2022,Norte De Santander,2022-04-25,3,-0.084546685
42,1,2022,Putumayo,2022-04-25,3,-1.0154631
42,1,2022,Quindio,2022-04-25,3,-0.02552016
42,1,2022,Risaralda,2022-04-25,3,-0.18485177
42,1,2022,Santander,2022-04-25,3,-0.055434585
42,1,2022,Sucre,2022-04-25,3,0.89303505
42,1,2022,Tolima,2022-04-25,3,-0.1262058
42,1,2022,Valle Del Cauca,2022-04-25,3,-0.005741
42,1,2022,Vaupes,2022-04-25,3,-0.06380377
42,1,2022,Vichada,2022-04-25,3,-0.32882282
42,1,2022,Amazonas,2022-04-25,4,0.19163644
42,1,2022,Antioquia,2022-04-25,4,0.20320648
42,1,2022,Arauca,2022-04-25,4,1.3609111
42,1,2022,Atlantico,2022-04-25,4,0.24708915
42,1,2022,Bogota d.c.,2022-04-25,4,0.0013939887
42,1,2022,Bolivar,2022-04-25,4,1.1228888
42,1,2022,Boyaca,2022-04-25,4,0.19902933
42,1,2022,Caldas,2022-04-25,4,0.027163386
42,1,2022,Caqueta,2022-04-25,4,0.114663124
42,1,2022,Casanare,2022-04-25,4,0.19146943
42,1,2022,Cauca,2022-04-25,4,-0.16851112
42,1,2022,Cesar,2022-04-25,4,0.32831657
42,1,2022,Choco,2022-04-25,4,-0.14053583
42,1,2022,Cordoba,2022-04-25,4,0.4742285
42,1,2022,Cundinamarca,2022-04-25,4,-0.14523381
42,1,2022,Guainia,2022-04-25,4,-1.5322098
42,1,2022,Guajira,2022-04-25,4,0.056678772
42,1,2022,Guaviare,2022-04-25,4,1.0444418
42,1,2022,Huila,2022-04-25,4,-0.41519052
42,1,2022,Magdalena,2022-04-25,4,0.16134298
42,1,2022,Meta,2022-04-25,4,-0.020650625
42,1,2022,Narino,2022-04-25,4,-0.0063798428
42,1,2022,Norte De Santander,2022-04-25,4,-0.1477077
42,1,2022,Putumayo,2022-04-25,4,-0.03014636
42,1,2022,Quindio,2022-04-25,4,-0.19092375
42,1,2022,Risaralda,2022-04-25,4,-0.18459433
42,1,2022,Santander,2022-04-25,4,0.23421621
42,1,2022,Sucre,2022-04-25,4,1.0618896
42,1,2022,Tolima,2022-04-25,4,-0.0047788024
42,1,2022,Valle Del Cauca,2022-04-25,4,-0.051558018
42,1,2022,Vaupes,2022-04-25,4,-0.054373614
42,1,2022,Vichada,2022-04-25,4,0.59586424
42,1,2022,Amazonas,2022-05-02,1,0.24903297
42,1,2022,Antioquia,2022-05-02,1,0.19625002
42,1,2022,Arauca,2022-05-02,1,0.08583939
42,1,2022,Atlantico,2022-05-02,1,0.15037596
42,1,2022,Bogota d.c.,2022-05-02,1,-0.0030437708
42,1,2022,Bolivar,2022-05-02,1,0.26051795
42,1,2022,Boyaca,2022-05-02,1,0.26869002
42,1,2022,Caldas,2022-05-02,1,0.08324516
42,1,2022,Caqueta,2022-05-02,1,0.315328
42,1,2022,Casanare,2022-05-02,1,0.17017055
42,1,2022,Cauca,2022-05-02,1,0.074587375
42,1,2022,Cesar,2022-05-02,1,0.52425027
42,1,2022,Choco,2022-05-02,1,0.12469554
42,1,2022,Cordoba,2022-05-02,1,0.08847654
42,1,2022,Cundinamarca,2022-05-02,1,0.12369028
42,1,2022,Guainia,2022-05-02,1,0.07108486
42,1,2022,Guajira,2022-05-02,1,0.21014798
42,1,2022,Guaviare,2022-05-02,1,1.0708911
42,1,2022,Huila,2022-05-02,1,-0.103134155
42,1,2022,Magdalena,2022-05-02,1,0.14421582
42,1,2022,Meta,2022-05-02,1,0.087005734
42,1,2022,Narino,2022-05-02,1,-0.513376
42,1,2022,Norte De Santander,2022-05-02,1,-0.0361197
42,1,2022,Putumayo,2022-05-02,1,-0.11022949
42,1,2022,Quindio,2022-05-02,1,-0.14857113
42,1,2022,Risaralda,2022-05-02,1,-0.07302089
42,1,2022,Santander,2022-05-02,1,0.1252501
42,1,2022,Sucre,2022-05-02,1,0.20160651
42,1,2022,Tolima,2022-05-02,1,0.046331465
42,1,2022,Valle Del Cauca,2022-05-02,1,-0.028719306
42,1,2022,Vaupes,2022-05-02,1,-0.05028221
42,1,2022,Vichada,2022-05-02,1,0.5458415
42,1,2022,Amazonas,2022-05-02,2,-0.5636053
42,1,2022,Antioquia,2022-05-02,2,0.09411001
42,1,2022,Arauca,2022-05-02,2,0.055385232
